sim time,cam x,gazebo x,raw image received
4.6690000000000005,,0.0074932454210183816,
4.6690000000000005,,0.00755488452868117,
4.676,,0.007616395344886752,
4.676,,0.007678169358328823,
4.676,,0.007739788483268992,
4.676,,0.007801666120913484,
4.676,,0.007864523764446364,
4.676,,0.007927427248764411,
4.676,,0.007991007922607344,
4.676,,0.008054694919618268,
4.678,,0.008118975678761018,
4.679,,0.008183305115222372,
4.68,,0.008248269290513116,
4.681,,0.008313294120906868,
4.696,,0.008378895260606851,
4.696,,0.008444526047480328,
4.696,,0.008510749184625797,
4.697,,0.008577011122239846,
4.697,,0.008643824909582706,
4.697,,0.008710642176183624,
4.697,,0.008778016023361854,
4.697,,0.008845391016607886,
4.697,,0.008913295415297345,
4.697,,0.008981181460412262,
4.697,,0.009049591190414529,
4.697,,0.009117974311410596,
4.697,,0.009186860807748146,
4.697,,0.009255701225319877,
4.697,,0.009325037754565082,
4.697,,0.00939456123677642,
4.697,,,1
4.697,,0.009464510577841322,
4.698,,0.00953548974201424,
4.699,-0.00419549816,,
4.704,,0.009606765054767265,
4.704,,0.009678617886604434,
4.704,,0.009750848862794212,
4.704,,0.009823833314778542,
4.704,,0.00989711180208941,
4.704,,0.00997101810319853,
4.704,,0.010045261425855061,
4.704,,0.010120193544788053,
4.704,,0.01019541415175481,
4.704,,0.010271270657490427,
4.704,,0.010347434006880341,
4.704,,0.010424250563050954,
4.711,,0.01050134558620502,
4.711,,0.010579069740052592,
4.716,,0.01065707793466594,
4.716,,0.010735716566560688,
4.718,,0.010814621915127715,
4.718,,0.01089414505973521,
4.718,,0.010973934452533881,
4.719,,0.011054337725644158,
4.719,,0.011134995985689842,
4.719,,0.011216260214490658,
4.719,,0.01129777648246018,
4.7219999999999995,,0.011379893649615589,
4.723,,,1
4.724,,0.01146225506598828,
4.724,,0.01154521169440471,
4.726,,0.011628408941678109,
4.727,,0.011712196643251375,
4.728,,0.011796219344344536,
4.729,,0.011880828140638362,
4.73,,0.011965668497960538,
4.731,,0.012051090993029574,
4.732,,0.012136740961988794,
4.733,,0.012222969736644017,
4.733,-0.00839099632,,
4.737,,0.012309423151552017,
4.737,,0.012389458796479937,
4.737,,0.012462400539973523,
4.737,,0.012535622928461049,
4.741,,0.012609153413390735,
4.741,,0.012683280220662535,
4.741,,0.012757631374499681,
4.741,,0.012832577832050353,
4.742,,0.012907782731393879,
4.742,,0.0129836024009523,
4.742,,0.013059669042963943,
4.742,,0.013136353626129159,
4.749,,,1
4.749,,0.013213309042277946,
4.749,,0.0132908942745257,
4.749,,0.013368749742765562,
4.749,,0.013447243907260563,
4.749,,0.013526026091533727,
4.751,,0.013605457263278898,
4.752,,0.013685182086545499,
4.752,-0.01258649448,,
4.753,,0.013765567147387598,
4.761,,0.01384626100610476,
4.761,,0.013927625851639236,
4.761,,0.014009308891990235,
4.7620000000000005,,0.014091675422901058,
4.7620000000000005,,0.014174374519628932,
4.7620000000000005,,0.014257768976218055,
4.7620000000000005,,0.014341507879302844,
4.7620000000000005,,0.014425955619766461,
4.7620000000000005,,0.0145107623932261,
4.764,,0.014596291163680209,
4.772,,0.014682192691537166,
4.772,,0.014768830668167181,
4.772,,0.01485585672921406,
4.772,,0.014943633708311262,
4.772,,0.01503181403800506,
4.772,,0.015120760785752491,
4.772,,0.015210127233401914,
4.772,,0.015300275866124058,
4.772,,0.015390860877841162,
4.772,,0.015482244701029284,
4.772,,0.01557408243152181,
4.772,,0.01566673602986775,
4.779,,0.01575986158404873,
4.779,,0.01585382082242041,
4.779,,0.01594827081619471,
4.779,,0.016043572839958924,
4.786,,0.01613938503287892,
4.786,,0.016236068308402768,
4.786,,0.01633328188125421,
4.786,,0.016431353868469268,
4.786,,0.0165299708509974,
4.786,,0.01662887538694468,
4.786,,0.016728391629047466,
4.787,,0.01682808720363338,
4.788,,0.01692855681077917,
4.788,,0.017029221246600067,
4.788,,0.01713057697406131,
4.788,,0.017232150473996847,
4.788,,0.01733451733686818,
4.788,,0.017437138278653362,
4.788,,0.01754051616927225,
4.788,,0.017644147508212037,
4.79,,0.01774860614180022,
4.799,,0.017853352537763875,
4.799,,0.017958919272655013,
4.799,,0.01806481677209891,
4.799,,0.018171576698489646,
4.804,,0.018278677569796238,
4.804,,0.018386654814725623,
4.804,,0.018494991939572655,
4.804,,0.018604242867155566,
4.805,,0.018713888786022537,
4.808,,0.018824466270241362,
4.808,,0.01893546981216389,
4.808,,0.01904684918591058,
4.809,,,1
4.809,,0.019158677682871644,
4.809,,0.01927076385776118,
4.812,,0.019383554410139905,
4.812,,0.019496518301353325,
4.812,,0.0196100497761525,
4.814,,0.019723869029636045,
4.8149999999999995,,0.019838393717049773,
4.816,,0.01995317445161027,
4.817,,0.020068627869743585,
4.818,,0.020184413839104718,
4.819,,0.020300944511923283,
4.819,,0.02041780590110729,
4.821,,0.020535415920477182,
4.822,,0.02065341346086842,
4.823,,0.020772207741852993,
4.824,,0.020891404262702917,
4.824,-0.01258649448,,
4.827,,0.021011418480000828,
4.827,,0.02113188076960039,
4.827,,0.021253198894496454,
4.827,,0.021374989428743725,
4.828,,0.021497664321834368,
4.828,,0.02162085189165339,
4.828,,0.02174495832717672,
4.834,,0.021869607274663277,
4.834,,0.0219952069461753,
4.834,,0.022121386905876967,
4.834,,0.022248200957071036,
4.834,,0.02237555068851326,
4.834,,0.022503211782323305,
4.834,,0.022631776496820202,
4.838,,,1
4.838,,0.02276065089055525,
4.84,,0.022890241260283724,
4.841,,0.023020204380161224,
4.842,,0.02315107367887064,
4.843,,0.023282331956416134,
4.844,,0.023414429925070663,
4.844,,0.023546974622485124,
4.845,,0.02368046492461744,
4.846,,0.023814425515998727,
4.848,,0.023949406435411272,
4.849,,0.024084833293973533,
4.849,-0.01678199264,,
4.849,,0.024220401943044437,
4.849,,0.024356749790039225,
4.849,,0.024493838001100256,
4.853,,0.024631495845416265,
4.856,,0.02476954148891284,
4.856,,0.024908406217243006,
4.856,,0.025047949963494732,
4.856,,0.02518814511564313,
4.862,,0.02532859582184677,
4.862,,0.02547001580968924,
4.862,,0.02561201378346247,
4.862,,0.025754788234154984,
4.862,,0.02589798130095158,
4.8629999999999995,,0.026042185031710397,
4.865,,0.026186994413926534,
4.865,,0.026332698975491828,
4.865,,0.026478952976368715,
4.866,,0.026626252471081507,
4.867,,,1
4.867,,0.026774005025918104,
4.867,,0.026922135235104002,
4.867,,0.0270712360111314,
4.867,,0.027220688840277313,
4.872,,0.027370851241767826,
4.873,,0.027521473291237317,
4.874,,0.02767307829369894,
4.874,,0.027825134527230927,
4.874,,0.027978048372293767,
4.874,,0.02813150923441182,
4.877,-0.020977490799999998,,
4.878,,0.02828599593668987,
4.88,,0.028441034202176804,
4.88,,0.028597052509187412,
4.8870000000000005,,0.02875370452687921,
4.8870000000000005,,0.028912003921970197,
4.8870000000000005,,0.029070737317047627,
4.8870000000000005,,0.02922947071212602,
4.8870000000000005,,0.02938908446918587,
4.8870000000000005,,0.029549249684425558,
4.8870000000000005,,0.029710056071036314,
4.89,,0.029871537183931086,
4.89,,0.030033724321944566,
4.89,,0.030195911459958584,
4.891,,0.03036007761037858,
4.894,,0.03052495854027715,
4.894,,0.03069042756091676,
4.894,,0.03085664480316778,
4.895,,0.031023279080397783,
4.898,,0.031190897116451705,
4.898,,0.03135964566561616,
4.898,,0.03152861756847257,
4.899,,0.03169828959790939,
4.9030000000000005,,0.031868586843859785,
4.9030000000000005,,0.032040039344907456,
4.9030000000000005,,0.032211829964604276,
4.9030000000000005,,0.032385079964055666,
4.907,,0.03255869242839809,
4.907,,0.0327327133781078,
4.907,,0.03290762187717052,
4.907,,0.033083208510766314,
4.913,,0.033259353143299066,
4.913,,0.03343609468609569,
4.913,,0.03361376463238202,
4.913,,0.03379215996715927,
4.913,,0.03397123869133226,
4.913,,0.03415103188561172,
4.921,,0.034332024074101145,
4.921,,0.034513805844760846,
4.921,,0.034696086171510016,
4.921,,0.03487955017291889,
4.921,,0.03506414802413618,
4.921,,0.035249245613774315,
4.921,,0.03543516274512111,
4.921,,0.03562221048034245,
4.925,,0.035810338336968776,
4.925,,0.03599918532862692,
4.925,,0.036189043093171475,
4.925,,0.03638001896102314,
4.929,,0.03657236425316603,
4.929,,,1
4.929,,0.03676544100808042,
4.93,,0.03696013533740559,
4.93,,0.03715591027517687,
4.93,,0.037352908508658286,
4.931,,0.03755087060422962,
4.932,,0.0377502667290664,
4.933,,0.037952669847168934,
4.934,,0.03815579181096335,
4.9350000000000005,,0.03835946424001171,
4.9350000000000005,,0.03856437588382195,
4.937,,0.03877023297559123,
4.937,-0.02517298896,,
4.937,,0.038976717796723445,
4.937,,0.03918399415778201,
4.937,,0.03939239883515474,
4.941,,0.03960175389420414,
4.944,,0.03981193723543723,
4.944,,0.04002305727900215,
4.944,,0.04023529884030721,
4.945,,0.040448481526751935,
4.945,,0.040663165557680375,
4.945,,0.04087877171243732,
4.945,,0.041098851087886135,
4.949,,0.04132022439725747,
4.952,,0.04154249923597868,
4.952,,0.04176477407470069,
4.952,,0.04198894012598653,
4.952,,0.042213702806192105,
4.952,,0.04243912537304098,
4.952,,0.04266526143318132,
4.952,,,1
4.9559999999999995,,0.04289139749332254,
4.957,,0.04311973339181129,
4.957,-0.03356398528,,
4.957,,0.043348728342735766,
4.957,,0.04357845024998379,
4.957,,0.043808954399059276,
4.957,,0.044043636975627715,
4.965,,0.04427873288735604,
4.965,,0.04451767267295602,
4.965,,0.04475661245855868,
4.965,,0.04499620184520677,
4.969,,0.04523636973803398,
4.969,,0.045477149702144136,
4.969,,0.0457179296662553,
4.969,,0.04596060459569326,
4.9719999999999995,,0.04620386473272292,
4.9719999999999995,,0.04644776791858657,
4.9719999999999995,,0.04669208087766198,
4.974,,0.046937821285148236,
4.974,,0.04718480728606104,
4.974,,0.047431793286980384,
4.974,,0.047686870568017736,
4.974,,0.04794211339953233,
4.974,,0.04819762379696847,
4.986,,0.048453492371078266,
4.986,,0.04870979706790094,
4.986,,0.04896660086245775,
4.986,,0.04922395420899302,
4.986,,0.04948130755552921,
4.986,,0.04974049284051976,
4.986,,0.050000166380143825,
4.986,,0.0502635345113531,
4.986,,0.050531601269452005,
4.99,,0.05080068215934993,
4.99,,0.051069763049249046,
4.99,,0.051338843939148164,
4.99,,0.05160843242969786,
4.99,,0.05187838530084404,
4.998,,0.05214833817199172,
4.998,,,1
4.998,,0.052419756935533114,
4.998,,0.0526934175168907,
4.998,,0.052967078098250076,
4.998,,0.05324488999176384,
4.998,,0.0535229299979588,
4.998,,0.05380161755163936,
4.998,,0.05408030510532115,
5.001,,0.05436025221904628,
5.002,,0.05464050622893007,
5.003,,0.05492076023881505,
5.004,,0.055204171270175746,
5.005,,0.05548775722336496,
5.006,,0.05577155639257291,
5.006,-0.041954981599999996,,
5.01,,0.056059868566727185,
5.012,,0.05634786235251639,
5.012,,0.056635856138306906,
5.012,,0.056924649908641205,
5.012,,0.057213443678977426,
5.012,,0.057503264358039104,
5.012,,0.05780059721838671,
5.012,,0.05809793007874074,
5.02,,0.05840354894318523,
5.02,,0.05870828650150297,
5.02,,0.05901302405982071,
5.02,,0.059316356742057985,
5.02,,0.059619689424297545,
5.02,,0.059923022106537105,
5.02,,0.0602278888476543,
5.02,,0.060539187064148195,
5.02,,0.06085000771015545,
5.024,,0.061160509612683475,
5.025,,0.06147076623835631,
5.026,,0.06178898276201579,
5.026,,,1
5.027,,0.062107199285680856,
5.028,,0.06242541580934592,
5.029,,0.06274479093534377,
5.03,,0.06306710760409466,
5.031,,0.06338942427285083,
5.032,,0.0637167487509476,
5.033,,0.06404526711345976,
5.034,,0.06437378547597496,
5.034,,0.06470230383849015,
5.036,,0.06503082220100535,
5.037,,0.06536548913856711,
5.037,-0.05034597792,,
5.037,,0.06570015607613512,
5.037,,0.066047339326954,
5.037,,0.06639452257778031,
5.037,,0.06674170582860661,
5.041,,,1
5.042,,0.06708888907943292,
5.043,,0.06744704739619123,
5.044,,0.06780494246923308,
5.045,,0.06816181610671448,
5.046,,0.06851868974419897,
5.047,,0.06887556338168346,
5.048,,0.06923220959543325,
5.049,,0.06960046671563895,
5.05,,0.06996786683157503,
5.05,-0.0629324724,,
5.054,,0.07033448486295157,
5.054,,0.0707038189557547,
5.054,,0.07107315304856024,
5.054,,0.07144248714136578,
5.055,,0.07181260738394342,
5.056,,0.0721816456175622,
5.057,,0.0725506838511825,
5.059,,0.07291972208480281,
5.059,,0.07328876031842312,
5.065,,0.07365904017716784,
5.074,,0.07402784224329917,
5.074,,,1
5.074,,0.07439664430939855,
5.076,,0.0747792467851232,
5.076,,0.07516644576959174,
5.076,,0.07555364475406631,
5.076,,0.07594084373854089,
5.076,,0.07632804272301547,
5.076,,0.07671524170749004,
5.076,,0.07710244069196462,
5.076,,0.0774896396764392,
5.076,,0.07788640763098417,
5.076,,0.07828224301723916,
5.076,,0.07868624743800474,
5.076,,0.0790874673387637,
5.076,,0.07948868723952267,
5.076,,0.07988990714028163,
5.077,,0.08029112704104059,
5.078,,0.08069234694179955,
5.079,,0.0810999599222525,
5.08,,0.08150757290271578,
5.081,,0.08192267080045088,
5.082,,0.08233617966669397,
5.082,,0.08274968853293707,
5.083,,0.08316319739918017,
5.083,,0.08357670626542327,
5.085,,0.08399021513166637,
5.086,-0.0629324724,,
5.09,,0.08441442299657896,
5.09,,0.0848353979929182,
5.09,,0.08525323125957923,
5.09,,0.08567106452624322,
5.093,,0.08609826248259658,
5.093,,0.08653661314988101,
5.093,,0.086974282807808,
5.093,,0.087411952465735,
5.097,,0.08784962212366199,
5.097,,0.08828729178158898,
5.097,,0.08872496143951597,
5.097,,0.08916263109744296,
5.107,,0.08960030075536995,
5.107,,,1
5.112,,0.09003797041329695,
5.112,,0.09047564007122394,
5.112,,0.09091330972915093,
5.112,,0.09136690195315063,
5.112,,0.09181255806505695,
5.112,,0.09225821417696327,
5.112,,0.09270387028886959,
5.112,,0.09314952640077591,
5.112,,0.0936017550371996,
5.112,,0.09405398367364108,
5.112,,0.09450621231008256,
5.112,,0.09495844094652404,
5.112,,0.09541066958296553,
5.113,,0.09586289821940701,
5.113,,0.09631512685584849,
5.115,,0.09676735549228997,
5.116,,0.09722560999701794,
5.117,,0.09768386450175974,
5.118,,0.09815172730692172,
5.119,,0.09861959011209737,
5.119,,0.09908745291727301,
5.12,-0.07551896688,,
5.123,,0.09955531572244866,
5.123,,0.10002317852762431,
5.123,,0.10049104133279996,
5.123,,0.10096254780733149,
5.128,,0.10145088051490543,
5.128,,0.10193921322249125,
5.128,,0.10242754593007707,
5.128,,0.10292698460489531,
5.132,,0.10342642327972514,
5.132,,0.10392586195455496,
5.132,,0.10442530062938478,
5.132,,0.1049247393042146,
5.135,,0.10542417797904442,
5.135,,0.10592361665387424,
5.135,,0.10642305532870407,
5.138,,0.10692249400353389,
5.138,,0.10742193267836371,
5.138,,0.10792137135319353,
5.139,,0.10842081002802335,
5.143,,,1
5.143,,0.10892024870285318,
5.144,,0.109419687377683,
5.144,,0.10991912605251282,
5.144,,0.11041856472734264,
5.144,,0.11091800340217246,
5.145,,0.11141991657288959,
5.146,,0.11191275379136732,
5.146,-0.09649645768,,
5.151,,0.11240559100984876,
5.151,,0.11292761791334724,
5.151,,0.1134426018035676,
5.151,,0.11395758569378694,
5.151,,0.11447256958400628,
5.155,,0.11498755347422562,
5.155,,0.11551364745625944,
5.155,,0.11603728263323607,
5.155,,0.11656091781021269,
5.159,,0.11708455298718931,
5.159,,0.11760818816416593,
5.159,,0.11813182334114256,
5.159,,0.11865545851811918,
5.159,,0.1191790936950958,
5.159,,0.11970272887207242,
5.159,,0.12022636404904904,
5.159,,0.12074999922602567,
5.163,,0.12127363440300229,
5.166,,0.12179726957997891,
5.166,,0.12232090475695553,
5.166,,0.12284453993393216,
5.174,,0.12336817511090878,
5.174,,0.1238918102878854,
5.174,,0.12441544546486202,
5.174,,0.12493908064183865,
5.174,,0.12546271581881527,
5.174,,0.12598271156107632,
5.174,,0.12650270730334404,
5.174,,0.12703399908024687,
5.174,,0.12756839008472948,
5.174,,0.12810266919911573,
5.174,,0.12863694831350198,
5.188,,0.12917122742788822,
5.188,,0.12970550654227447,
5.188,,0.13023978565666072,
5.188,,0.13077406477104697,
5.188,,0.13130834388543322,
5.188,,0.13184262299981947,
5.188,,0.13237690211420572,
5.188,,0.13291118122859197,
5.188,,0.13344546034297822,
5.188,,0.13397973945736447,
5.188,,0.13451401857175072,
5.188,,,1
5.19,,0.13504829768613696,
5.191,,0.1355825768005232,
5.192,,0.13611685591490946,
5.193,,0.1366511350292957,
5.193,,0.13718541414368196,
5.194,,0.1377196932580682,
5.196,,0.13825397237245446,
5.197,,0.1387882514868407,
5.198,,0.13932253060122696,
5.199,,0.1398568097156132,
5.2,,0.14039108882999946,
5.201,,0.1409253679443857,
5.202,,0.14145964705877195,
5.203,,0.1419939261731582,
5.204,,0.14252820528754445,
5.205,,0.1430624844019307,
5.206,,0.14359676351631695,
5.207,,0.1441310426307032,
5.207,-0.10908295216,,
5.208,,0.14466532174508945,
5.208,,0.1451996008594757,
5.208,,0.14573387997386195,
5.208,,0.1462681590882482,
5.208,,0.14680243820263444,
5.208,,0.1473367173170207,
5.216,,0.14787099643140694,
5.216,,0.1484052755457932,
5.216,,0.14893955466017944,
5.217,,0.1494738337745657,
5.217,,0.15000811288895194,
5.217,,0.1505423920033382,
5.217,,0.15107667111772444,
5.217,,0.15161095023211069,
5.217,,0.15214522934649694,
5.217,,0.15267950846088318,
5.224,,0.15321378757526943,
5.23,,0.15374806668965568,
5.23,,0.15428234580404193,
5.23,,0.15481662491842818,
5.23,,0.15535090403281443,
5.23,,0.15588518314720068,
5.23,,0.15641946226158693,
5.23,,0.15695374137597318,
5.23,,0.15748802049035943,
5.23,,0.15802229960474568,
5.235,,,1
5.236,,0.15855657871913192,
5.236,,0.15909085783351817,
5.236,,0.15962513694790442,
5.237,,0.16015941606229067,
5.2379999999999995,,0.16069369517667692,
5.239,,0.16122797429106317,
5.24,,0.16176225340544942,
5.241,,0.16229653251983567,
5.242,,0.16283081163422192,
5.243,,0.16336509074860817,
5.244,,0.16389936986299442,
5.245,,0.16443364897738066,
5.245,,0.1649679280917669,
5.247,,0.16550220720615316,
5.248,,0.1660364863205394,
5.249,,0.16657076543492566,
5.25,,0.1671050445493119,
5.251,,0.16763932366369816,
5.251,-0.13006044296,,
5.252,,0.1681736027780844,
5.259,,0.16870788189247066,
5.259,,0.1692421610068569,
5.259,,0.16977644012124316,
5.259,,0.1703107192356294,
5.259,,0.17084499835001565,
5.259,,0.1713792774644019,
5.259,,0.17191355657878815,
5.26,,0.1724478356931744,
5.2620000000000005,,0.17298211480756065,
5.2620000000000005,,0.1735163939219469,
5.2620000000000005,,0.17405067303633315,
5.2620000000000005,,0.1745849521507194,
5.2620000000000005,,0.17511923126510565,
5.2620000000000005,,0.1756535103794919,
5.265,,0.17618778949387814,
5.265,,0.1767220686082644,
5.265,,0.17725634772265064,
5.27,,,1
5.27,,0.1777906268370369,
5.271,,0.17832490595142314,
5.272,,0.1788591850658094,
5.273,,0.17939346418019564,
5.274,,0.1799277432945819,
5.275,,0.18046202240896814,
5.276,,0.18099630152335439,
5.277,,0.18153058063774064,
5.2780000000000005,,0.18206485975212688,
5.279,,0.18259913886651313,
5.28,,0.18313341798089938,
5.281,,0.18366769709528563,
5.282,,0.18420197620967188,
5.283,,0.18473625532405813,
5.284,,0.18527053443844438,
5.285,,0.18580481355283063,
5.286,,0.18633909266721688,
5.287,,0.18687337178160313,
5.287,-0.15523343192,,
5.287,,0.18740765089598937,
5.287,,0.18794193001037562,
5.287,,0.18847620912476187,
5.298,,,1
5.298,,0.18901048823914812,
5.298,,0.18954476735353437,
5.298,,0.19007904646792062,
5.298,,0.19061332558230687,
5.298,,0.19114760469669312,
5.298,,0.19168188381107937,
5.298,,0.19221616292546562,
5.298,,0.19275044203985187,
5.299,,0.19328472115423811,
5.3,,0.19381900026862436,
5.301,,0.1943532793830106,
5.302,,0.19488755849739686,
5.302,-0.17621092272,,
5.306,,0.1954218376117831,
5.306,,0.19595611672616936,
5.306,,0.1964903958405556,
5.306,,0.19702467495494186,
5.311,,0.1975589540693281,
5.313,,0.19809323318371436,
5.313,,0.1986275122981006,
5.313,,0.19916179141248685,
5.313,,0.1996960705268731,
5.313,,0.20023034964125935,
5.313,,0.2007646287556456,
5.316,,0.20129890787003185,
5.316,,0.2018331869844181,
5.316,,0.20236746609880435,
5.32,,0.2029017452131906,
5.32,,0.20343602432757685,
5.32,,0.2039703034419631,
5.32,,0.20450458255634935,
5.321,,0.2050388616707356,
5.323,,0.20557314078512184,
5.323,,0.2061074198995081,
5.327,,0.20664169901389434,
5.327,,0.2071759781282806,
5.327,,0.20771025724266684,
5.327,,0.2082445363570531,
5.331,,0.20877881547143934,
5.331,,0.2093130945858256,
5.331,,0.20984737370021184,
5.331,,0.21038165281459809,
5.331,,0.21091593192898433,
5.331,,0.21145021104337058,
5.331,,0.21198449015775683,
5.335,,0.21251876927214308,
5.335,,0.21305304838652933,
5.335,,0.21358732750091558,
5.335,,0.21412160661530183,
5.339,,0.21465588572968808,
5.339,,0.21519016484407433,
5.346,,0.21572444395846058,
5.346,,0.21625872307284683,
5.346,,0.21679300218723307,
5.346,,0.21732728130161932,
5.3469999999999995,,,1
5.3469999999999995,,0.21786156041600557,
5.3469999999999995,,0.21839583953039182,
5.3469999999999995,,0.21893011864477807,
5.348,,0.21946439775916432,
5.348,,0.21999867687355057,
5.35,,0.22053295598793682,
5.351,,0.22106723510232307,
5.352,,0.22160151421670932,
5.353,,0.22213579333109557,
5.354,,0.22267007244548181,
5.355,,0.22320435155986806,
5.356,,0.2237386306742543,
5.357,,0.22427290978864056,
5.359,,0.2248071889030268,
5.359,,0.22534146801741306,
5.36,,0.2258757471317993,
5.361,,0.22641002624618556,
5.362,,0.2269443053605718,
5.3629999999999995,,0.22747858447495806,
5.3629999999999995,-0.18460191904,,
5.364,,0.2280128635893443,
5.365,,0.22854714270373055,
5.366,,,1
5.372,,0.2290814218181168,
5.372,,0.22961570093250305,
5.372,,0.2301499800468893,
5.372,,0.23068425916127555,
5.372,,0.2312185382756618,
5.372,,0.23190930065055212,
5.372,,0.232342359726252,
5.373,,0.23277541880195188,
5.374,,0.23320847787765175,
5.374,-0.21397040616,,
5.379,,0.0,
5.379,,0.0,
5.379,,0.0,
5.379,,0.0,
5.379,,0.0,
5.38,,0.0,
5.381,,0.0,
5.382,,0.0,
5.383,,0.0,
5.384,,0.0,
5.385,,0.0,
5.386,,0.0,
5.388,,0.0,
5.388,,0.0,
5.388,,,1
5.389,,0.0,
5.395,,0.0,
5.395,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.398,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,0.0,
5.421,,-6.800693165999018e-06,
5.421,,-6.982251903868708e-06,
5.421,,-1.0657894811142395e-05,
5.421,,-8.90085807129974e-06,
5.421,,-4.823210360847122e-06,
5.421,,-4.324096350685746e-06,
5.421,,-2.541635172611507e-06,
5.421,,4.2885805223363923e-07,
5.421,,4.60778474050886e-06,
5.421,,7.345019496320127e-06,
5.421,,1.2725814542113916e-05,
5.421,,1.8301540696310634e-05,
5.421,,2.380191019692231e-05,
5.428,,2.9321966308291927e-05,
5.428,,3.4888440155656445e-05,
5.428,,4.0466187658103265e-05,
5.428,,4.6056600717246495e-05,
5.436,,5.165959589793196e-05,
5.436,,5.7275764744743005e-05,
5.436,,6.290625275130162e-05,
5.436,,6.855245774860179e-05,
5.436,,,1
5.439,,7.421594043596388e-05,
5.439,,7.98983663125214e-05,
5.439,,8.560146681052545e-05,
5.44,,9.132701374016062e-05,
5.441,,9.707680289589544e-05,
5.441,0.0,,
5.446,,0.00010285319046906622,
5.446,,0.00010865672585286829,
5.449,,0.00011448984678482942,
5.45,,0.00012035440608707978,
5.45,,0.0001262522531292374,
5.45,,0.00013218523603815692,
5.45,,0.00013815520389945293,
5.45,,0.0001441640088459031,
5.45,,0.00015021350800060483,
5.451,,0.0001563055644617017,
5.451,,0.00016244205099545073,
5.457,,0.00016862484960180084,
5.457,,0.0001748558533855753,
5.457,,0.00018113696773324178,
5.457,,0.0001874701113811928,
5.457,,0.0001938572173941743,
5.458,,0.00020025827610008147,
5.459,,0.000206777930088908,
5.46,,0.0002133315266453998,
5.46,,0.0002199763147309691,
5.464,,0.00022662910116807354,
5.464,,0.00023340410276933494,
5.464,,0.00024021100706179954,
5.465,,0.0002471249609908585,
5.466,,0.0002540615212357223,
5.4719999999999995,,0.00026112319423262904,
5.4719999999999995,,0.0002682207093185449,
5.4719999999999995,,0.00027543787944174264,
5.4719999999999995,,0.00028268928323104455,
5.473,,0.00029007164372276,
5.473,,0.000297496546795153,
5.473,,0.00030505213375828883,
5.473,,0.0003126522999964972,
5.473,,0.000320391106797019,
5.473,,0.0003281807205116745,
5.482,,0.0003361114226805621,
5.482,,0.00034409669849328606,
5.482,,0.00035222949345376555,
5.482,,0.00036042234364059417,
5.482,,0.00036876661937512375,
5.482,,0.00037717559047628445,
5.482,,0.0003857418247517884,
5.482,,0.0003943780959700822,
5.482,,0.00040317637925221784,
5.482,,0.0004120498553884323,
5.486,,0.0004210910585752215,
5.487,,,1
5.487,,0.00043021292760670674,
5.4879999999999995,,0.0004395078301028121,
5.4879999999999995,,0.00044888893756749813,
5.491,,0.00045844890975209123,
5.492,,0.00046810081625796703,
5.492,0.0,,
5.496,,0.0004779373307403277,
5.498,,0.0004948583252459049,
5.498,,0.0005193209679903697,
5.499,,0.0005441552279042835,
5.499,,0.0005691296074785982,
5.499,,0.0005942005907373732,
5.499,,0.0006194426879392368,
5.503,,0.0006447723926494635,
5.503,,0.0006703094316931365,
5.503,,0.0006959228741602358,
5.517,,0.0007216867668699544,
5.517,,0.0007475350175348213,
5.517,,0.000773556486865735,
5.517,,0.0007996541816560119,
5.517,,0.0008259553046096036,
5.517,,0.0008523236166101969,
5.517,,0.000878831636504261,
5.517,,0.0009054168020893172,
5.517,,0.0009321993609635923,
5.517,,0.0009590442282665281,
5.517,,0.0009860241433131984,
5.517,,0.0010130768915669974,
5.517,,0.001040291936950137,
5.517,,0.0010675710349833066,
5.517,,0.001095041437069161,
5.517,,0.001122568560814969,
5.517,,0.0011502255388404982,
5.517,,0.0011779490353137597,
5.517,,0.0012058291761707905,
5.523,,0.001233768411737224,
5.523,,0.0012618635940971127,
5.527,,0.0012900163397417948,
5.527,,0.0013183238134812727,
5.527,,0.0013466873101515592,
5.527,,0.001375234666128118,
5.53,,0.0014038308727035644,
5.53,,0.0014325496909384304,
5.53,,0.0014613282998900267,
5.534,,0.0014902571504108106,
5.534,,0.001519238697168714,
5.534,,0.0015483703665630543,
5.534,,0.0015775540402172409,
5.534,,,1
5.534,,0.001606887279365268,
5.534,,0.0016362714651722203,
5.537,,0.0016658349341868045,
5.538,,0.0016954429126792533,
5.539,,0.0017251695949002676,
5.54,,0.001754952238807865,
5.541,,0.0017848817974831187,
5.542,,0.0018148609140897938,
5.542,0.0,,
5.557,,,1
5.557,,0.0018449992770448213,
5.557,,0.0018751847412368627,
5.558,,0.0019055062913807123,
5.558,,0.001935879037193791,
5.558,,0.001966429076463269,
5.558,,0.001997022399342352,
5.558,,0.002027733491396785,
5.558,,0.0020584997770958244,
5.558,,0.0020894126441137334,
5.558,,0.0021203749381010772,
